name;n;swaps;compares;time;
dual;3100;12218;34285;0.011943;
dual;3100;12218;34285;0.012143;
dual;3100;12218;34285;0.01142;
dual;3100;12218;34285;0.01137;
dual;3100;12218;34285;0.012106;
dual;3100;12218;34285;0.010974;
dual;3100;12218;34285;0.011771;
dual;3100;12218;34285;0.01192;
dual;3100;12218;34285;0.009853;
dual;3100;12218;34285;0.011502;
dual;3200;11864;35423;0.011812;
dual;3200;11864;35423;0.011732;
dual;3200;11864;35423;0.012131;
dual;3200;11864;35423;0.012373;
dual;3200;11864;35423;0.012032;
dual;3200;11864;35423;0.012265;
dual;3200;11864;35423;0.011967;
dual;3200;11864;35423;0.012172;
dual;3200;11864;35423;0.012259;
dual;3200;11864;35423;0.01195;
dual;3300;15057;39510;0.013436;
dual;3300;15057;39510;0.012998;
dual;3300;15057;39510;0.013088;
dual;3300;15057;39510;0.01341;
dual;3300;15057;39510;0.013141;
dual;3300;15057;39510;0.011306;
dual;3300;15057;39510;0.011497;
dual;3300;15057;39510;0.013614;
dual;3300;15057;39510;0.013789;
dual;3300;15057;39510;0.010401;
dual;3400;14122;39172;0.012085;
dual;3400;14122;39172;0.011441;
dual;3400;14122;39172;0.010865;
dual;3400;14122;39172;0.012784;
dual;3400;14122;39172;0.011707;
dual;3400;14122;39172;0.012189;
dual;3400;14122;39172;0.01296;
dual;3400;14122;39172;0.011616;
dual;3400;14122;39172;0.012456;
dual;3400;14122;39172;0.010297;
dual;3500;14585;42738;0.010636;
dual;3500;14585;42738;0.011517;
dual;3500;14585;42738;0.009952;
dual;3500;14585;42738;0.00995;
dual;3500;15782;44547;0.013567;
dual;3500;15782;44547;0.011329;
dual;3500;15782;44547;0.009124;
dual;3500;15782;44547;0.011486;
dual;3500;15782;44547;0.011295;
dual;3500;15782;44547;0.010916;
dual;3600;15443;43511;0.011732;
dual;3600;15443;43511;0.010626;
dual;3600;15443;43511;0.00996;
dual;3600;15443;43511;0.011425;
dual;3600;15443;43511;0.011146;
dual;3600;15443;43511;0.010167;
dual;3600;15443;43511;0.012886;
dual;3600;15443;43511;0.01014;
dual;3600;15443;43511;0.012104;
dual;3600;15443;43511;0.015896;
dual;3700;16359;48937;0.015217;
dual;3700;16359;48937;0.012398;
dual;3700;16359;48937;0.011844;
dual;3700;16359;48937;0.011746;
dual;3700;16359;48937;0.014955;
dual;3700;16359;48937;0.017713;
dual;3700;16359;48937;0.018345;
dual;3700;16359;48937;0.017224;
dual;3700;16359;48937;0.016514;
dual;3700;16359;48937;0.015558;
dual;3800;15790;46407;0.010765;
dual;3800;15790;46407;0.010781;
dual;3800;15790;46407;0.010994;
dual;3800;15790;46407;0.014469;
dual;3800;15790;46407;0.016691;
dual;3800;15790;46407;0.011956;
dual;3800;15790;46407;0.01104;
dual;3800;15790;46407;0.010928;
dual;3800;15790;46407;0.010861;
dual;3800;15790;46407;0.010938;
dual;3900;16452;46481;0.011022;
dual;3900;16452;46481;0.017076;
dual;3900;16452;46481;0.015065;
dual;3900;16452;46481;0.016014;
dual;3900;16452;46481;0.016592;
dual;3900;16452;46481;0.016639;
dual;3900;16452;46481;0.016334;
dual;3900;16452;46481;0.016645;
dual;3900;16452;46481;0.015914;
dual;3900;16452;46481;0.015825;
dual;4000;17709;47346;0.016448;
dual;4000;17709;47346;0.016953;
dual;4000;17709;47346;0.016429;
dual;4000;17709;47346;0.015472;
dual;4000;17709;47346;0.012266;
dual;4000;17709;47346;0.015938;
dual;4000;17709;47346;0.016294;
dual;4000;17709;47346;0.01553;
dual;4000;17709;47346;0.016419;
dual;4000;17709;47346;0.01601;
dual;4100;17293;53741;0.017843;
dual;4100;17293;53741;0.018054;
dual;4100;17293;53741;0.017796;
dual;4100;17293;53741;0.017285;
dual;4100;17293;53741;0.018316;
dual;4100;17293;53741;0.017539;
dual;4100;17293;53741;0.017707;
dual;4100;17293;53741;0.016861;
dual;4100;17293;53741;0.018005;
dual;4100;17293;53741;0.017645;
dual;4200;18453;51499;0.016735;
dual;4200;18453;51499;0.016762;
dual;4200;18453;51499;0.017763;
dual;4200;19733;52749;0.017415;
dual;4200;19733;52749;0.017928;
dual;4200;19733;52749;0.017373;
dual;4200;19733;52749;0.017926;
dual;4200;19733;52749;0.017626;
dual;4200;19733;52749;0.017307;
dual;4200;19733;52749;0.01737;
dual;4300;17567;58015;0.018785;
dual;4300;17567;58015;0.019287;
dual;4300;17567;58015;0.018822;
dual;4300;17567;58015;0.019108;
dual;4300;17567;58015;0.016353;
dual;4300;17567;58015;0.018634;
dual;4300;17567;58015;0.019087;
dual;4300;17567;58015;0.018179;
dual;4300;17567;58015;0.018639;
dual;4300;17567;58015;0.018671;
dual;4400;16445;54633;0.01867;
dual;4400;16445;54633;0.018633;
dual;4400;16445;54633;0.017868;
dual;4400;16445;54633;0.018869;
dual;4400;16445;54633;0.018475;
dual;4400;16445;54633;0.01487;
dual;4400;16445;54633;0.013174;
dual;4400;16445;54633;0.016281;
dual;4400;16445;54633;0.015001;
dual;4400;16445;54633;0.013511;
dual;4500;17971;58057;0.013398;
dual;4500;17971;58057;0.013783;
dual;4500;17971;58057;0.012969;
dual;4500;17971;58057;0.012712;
dual;4500;17971;58057;0.011941;
dual;4500;17971;58057;0.012657;
dual;4500;17971;58057;0.018579;
dual;4500;17971;58057;0.018856;
dual;4500;17971;58057;0.013681;
dual;4500;17971;58057;0.014653;
dual;4600;22459;56253;0.021416;
dual;4600;22459;56253;0.01972;
dual;4600;22459;56253;0.011776;
dual;4600;22459;56253;0.013007;
dual;4600;22459;56253;0.012466;
dual;4600;22459;56253;0.012443;
dual;4600;22459;56253;0.012604;
dual;4600;22459;56253;0.012684;
dual;4600;22459;56253;0.013994;
dual;4600;22459;56253;0.013471;
dual;4700;19329;57418;0.013439;
dual;4700;19329;57418;0.013093;
dual;4700;19329;57418;0.013521;
dual;4700;19329;57418;0.013099;
dual;4700;19329;57418;0.012959;
dual;4700;19329;57418;0.012125;
dual;4700;19329;57418;0.012406;
dual;4700;19329;57418;0.012874;
dual;4700;19329;57418;0.013989;
dual;4700;19329;57418;0.013304;
dual;4800;21862;58466;0.012805;
dual;4800;21862;58466;0.012666;
dual;4800;21862;58466;0.012817;
dual;4800;21862;58466;0.012932;
dual;4800;21862;58466;0.012559;
dual;4800;21862;58466;0.012337;
dual;4800;21862;58466;0.013873;
dual;4800;17539;56240;0.013656;
dual;4800;17539;56240;0.0129;
dual;4800;17539;56240;0.012164;
dual;4900;20535;59403;0.013142;
dual;4900;20535;59403;0.014622;
dual;4900;20535;59403;0.013244;
dual;4900;20535;59403;0.01327;
dual;4900;20535;59403;0.012924;
dual;4900;20535;59403;0.012951;
dual;4900;20535;59403;0.01337;
dual;4900;20535;59403;0.013144;
dual;4900;20535;59403;0.013087;
dual;4900;20535;59403;0.014261;
dual;5000;19038;60786;0.012773;
dual;5000;19038;60786;0.013445;
dual;5000;19038;60786;0.014983;
dual;5000;19038;60786;0.014334;
dual;5000;19038;60786;0.01346;
dual;5000;19038;60786;0.013624;
dual;5000;19038;60786;0.012836;
dual;5000;19038;60786;0.013805;
dual;5000;19038;60786;0.016481;
dual;5000;19038;60786;0.015212;
dual;5100;20025;62847;0.018432;
dual;5100;20025;62847;0.022857;
dual;5100;20025;62847;0.019674;
dual;5100;20025;62847;0.014424;
dual;5100;20025;62847;0.014941;
dual;5100;20025;62847;0.014228;
dual;5100;20025;62847;0.013767;
dual;5100;20025;62847;0.013926;
dual;5100;20025;62847;0.014069;
dual;5100;20025;62847;0.013981;
dual;5200;21490;67449;0.014286;
dual;5200;21490;67449;0.015815;
dual;5200;21490;67449;0.014727;
dual;5200;21490;67449;0.014414;
dual;5200;21490;67449;0.013854;
dual;5200;21490;67449;0.015004;
dual;5200;21490;67449;0.014721;
dual;5200;21490;67449;0.014801;
dual;5200;21490;67449;0.014539;
dual;5200;21490;67449;0.015487;
dual;5300;21603;65689;0.01405;
dual;5300;21603;65689;0.014997;
dual;5300;21603;65689;0.014707;
dual;5300;21603;65689;0.014118;
dual;5300;21603;65689;0.014586;
dual;5300;21603;65689;0.013956;
dual;5300;21603;65689;0.014006;
dual;5300;21603;65689;0.014949;
dual;5300;21603;65689;0.014859;
dual;5300;21603;65689;0.014968;
dual;5400;19996;66734;0.013955;
dual;5400;19996;66734;0.015037;
dual;5400;19996;66734;0.014807;
dual;5400;19996;66734;0.015201;
dual;5400;19996;66734;0.014373;
dual;5400;19996;66734;0.015487;
dual;5400;19996;66734;0.014783;
dual;5400;19996;66734;0.015274;
dual;5400;19996;66734;0.015402;
dual;5400;19996;66734;0.015142;
dual;5500;21118;69880;0.015083;
dual;5500;21118;69880;0.014769;
dual;5500;21118;69880;0.0155;
dual;5500;21118;69880;0.014467;
dual;5500;21118;69880;0.015003;
dual;5500;22748;67298;0.015673;
dual;5500;22748;67298;0.014835;
dual;5500;22748;67298;0.014206;
dual;5500;22748;67298;0.013995;
dual;5500;22748;67298;0.01368;
dual;5600;24342;71431;0.015942;
dual;5600;24342;71431;0.016269;
dual;5600;24342;71431;0.015755;
dual;5600;24342;71431;0.015315;
dual;5600;24342;71431;0.015613;
dual;5600;24342;71431;0.016501;
dual;5600;24342;71431;0.015329;
dual;5600;24342;71431;0.016203;
dual;5600;24342;71431;0.015968;
dual;5600;24342;71431;0.015568;
dual;5700;26691;70173;0.015215;
dual;5700;26691;70173;0.014864;
dual;5700;26691;70173;0.014737;
dual;5700;26691;70173;0.015582;
dual;5700;26691;70173;0.014486;
dual;5700;26691;70173;0.014998;
dual;5700;26691;70173;0.015664;
dual;5700;26691;70173;0.015486;
dual;5700;26691;70173;0.014708;
dual;5700;26691;70173;0.015202;
dual;5800;26819;72002;0.016416;
dual;5800;26819;72002;0.016688;
dual;5800;26819;72002;0.016001;
dual;5800;26819;72002;0.015482;
dual;5800;26819;72002;0.01561;
dual;5800;26819;72002;0.015398;
dual;5800;26819;72002;0.01591;
dual;5800;26819;72002;0.016694;
dual;5800;26819;72002;0.015708;
dual;5800;26819;72002;0.015806;
dual;5900;28398;72619;0.016196;
dual;5900;28398;72619;0.016149;
dual;5900;28398;72619;0.01576;
dual;5900;28398;72619;0.016052;
dual;5900;28398;72619;0.015791;
dual;5900;28398;72619;0.015398;
dual;5900;28398;72619;0.015807;
dual;5900;28398;72619;0.018472;
dual;5900;28398;72619;0.023803;
dual;5900;28398;72619;0.019991;
dual;6000;28293;78554;0.018666;
dual;6000;28293;78554;0.02331;
dual;6000;28293;78554;0.024638;
dual;6000;28293;78554;0.024884;
dual;6000;28293;78554;0.025447;
dual;6000;28293;78554;0.025348;
dual;6000;28293;78554;0.022088;
dual;6000;28293;78554;0.023157;
dual;6000;28293;78554;0.019237;
dual;6000;28293;78554;0.019003;
dual;6100;29659;76551;0.020604;
dual;6100;29659;76551;0.019742;
dual;6100;29659;76551;0.021878;
dual;6100;28245;72979;0.017548;
dual;6100;28245;72979;0.018016;
dual;6100;28245;72979;0.017428;
dual;6100;28245;72979;0.017528;
dual;6100;28245;72979;0.01791;
dual;6100;28245;72979;0.018778;
dual;6100;28245;72979;0.017625;
dual;6200;31700;83707;0.019446;
dual;6200;31700;83707;0.021832;
dual;6200;31700;83707;0.021703;
dual;6200;31700;83707;0.019112;
dual;6200;31700;83707;0.019389;
dual;6200;31700;83707;0.021067;
dual;6200;31700;83707;0.020727;
dual;6200;31700;83707;0.022557;
dual;6200;31700;83707;0.021944;
dual;6200;31700;83707;0.019737;
dual;6300;30985;80035;0.018647;
dual;6300;30985;80035;0.017972;
dual;6300;30985;80035;0.017709;
dual;6300;30985;80035;0.017448;
dual;6300;30985;80035;0.017511;
dual;6300;30985;80035;0.017712;
dual;6300;30985;80035;0.020247;
dual;6300;30985;80035;0.016967;
dual;6300;30985;80035;0.018157;
dual;6300;30985;80035;0.01662;
dual;6400;28330;80459;0.017626;
dual;6400;28330;80459;0.018499;
dual;6400;28330;80459;0.018628;
dual;6400;28330;80459;0.01781;
dual;6400;28330;80459;0.01834;
dual;6400;28330;80459;0.018446;
dual;6400;28330;80459;0.020164;
dual;6400;28330;80459;0.022319;
dual;6400;28330;80459;0.019118;
dual;6400;28330;80459;0.018595;
dual;6500;28944;82769;0.024437;
dual;6500;28944;82769;0.022821;
dual;6500;28944;82769;0.019589;
dual;6500;28944;82769;0.021993;
dual;6500;28944;82769;0.018129;
dual;6500;28944;82769;0.017415;
dual;6500;28944;82769;0.018317;
dual;6500;28944;82769;0.017961;
dual;6500;28944;82769;0.017166;
dual;6500;28944;82769;0.020157;
dual;6600;35189;89379;0.019592;
dual;6600;35189;89379;0.020396;
dual;6600;35189;89379;0.02022;
dual;6600;35189;89379;0.021074;
dual;6600;35189;89379;0.0211;
dual;6600;30955;85976;0.018892;
dual;6600;30955;85976;0.018908;
dual;6600;30955;85976;0.019363;
dual;6600;30955;85976;0.019947;
dual;6600;30955;85976;0.020208;
dual;6700;31068;84619;0.01915;
dual;6700;31068;84619;0.019688;
dual;6700;31068;84619;0.019266;
dual;6700;31068;84619;0.019659;
dual;6700;31068;84619;0.019463;
dual;6700;31068;84619;0.019444;
dual;6700;31068;84619;0.022402;
dual;6700;31068;84619;0.019788;
dual;6700;31068;84619;0.018392;
dual;6700;31068;84619;0.019797;
dual;6800;33106;86508;0.020184;
dual;6800;33106;86508;0.019504;
dual;6800;33106;86508;0.019394;
dual;6800;33106;86508;0.018048;
dual;6800;33106;86508;0.019385;
dual;6800;33106;86508;0.018284;
dual;6800;33106;86508;0.018647;
dual;6800;33106;86508;0.018604;
dual;6800;33106;86508;0.018777;
dual;6800;33106;86508;0.020097;
dual;6900;35507;90524;0.021203;
dual;6900;35507;90524;0.020808;
dual;6900;35507;90524;0.0192;
dual;6900;35507;90524;0.020724;
dual;6900;35507;90524;0.020574;
dual;6900;35507;90524;0.019078;
dual;6900;35507;90524;0.021551;
dual;6900;35507;90524;0.031483;
dual;6900;35507;90524;0.025746;
dual;6900;35507;90524;0.021195;
dual;7000;31902;92547;0.022129;
dual;7000;31902;92547;0.021591;
dual;7000;31902;92547;0.021652;
dual;7000;31902;92547;0.020471;
dual;7000;31902;92547;0.029053;
dual;7000;31902;92547;0.029208;
dual;7000;31902;92547;0.023063;
dual;7000;31902;92547;0.022303;
dual;7000;31902;92547;0.023244;
dual;7000;31902;92547;0.021527;
dual;7100;31579;90198;0.021289;
dual;7100;31579;90198;0.021503;
dual;7100;33518;95745;0.021764;
dual;7100;33518;95745;0.020308;
dual;7100;33518;95745;0.019266;
dual;7100;33518;95745;0.020825;
dual;7100;33518;95745;0.021935;
dual;7100;33518;95745;0.020974;
dual;7100;33518;95745;0.021712;
dual;7100;33518;95745;0.026904;
dual;7200;34560;102677;0.027018;
dual;7200;34560;102677;0.022908;
dual;7200;34560;102677;0.021146;
dual;7200;34560;102677;0.022124;
dual;7200;34560;102677;0.022188;
dual;7200;34560;102677;0.023232;
dual;7200;34560;102677;0.022839;
dual;7200;34560;102677;0.021864;
dual;7200;34560;102677;0.02169;
dual;7200;34560;102677;0.022659;
dual;7300;35661;96770;0.020914;
dual;7300;35661;96770;0.020713;
dual;7300;35661;96770;0.020915;
dual;7300;35661;96770;0.020593;
dual;7300;35661;96770;0.02227;
dual;7300;35661;96770;0.022174;
dual;7300;35661;96770;0.02093;
dual;7300;35661;96770;0.021318;
dual;7300;35661;96770;0.022038;
dual;7300;35661;96770;0.02379;
dual;7400;31889;95869;0.021344;
dual;7400;31889;95869;0.020186;
dual;7400;31889;95869;0.02065;
dual;7400;31889;95869;0.020756;
dual;7400;31889;95869;0.021661;
dual;7400;31889;95869;0.021913;
dual;7400;31889;95869;0.020315;
dual;7400;31889;95869;0.021898;
dual;7400;31889;95869;0.022131;
dual;7400;31889;95869;0.021162;
dual;7500;36534;95022;0.020454;
dual;7500;36534;95022;0.021073;
dual;7500;36534;95022;0.020223;
dual;7500;36534;95022;0.021452;
dual;7500;36534;95022;0.020483;
dual;7500;36534;95022;0.02098;
dual;7500;36534;95022;0.021309;
dual;7500;36534;95022;0.020857;
dual;7500;38589;100202;0.022534;
dual;7500;38589;100202;0.020831;
dual;7600;36430;94729;0.020684;
dual;7600;36430;94729;0.020384;
dual;7600;36430;94729;0.021547;
dual;7600;36430;94729;0.02053;
dual;7600;36430;94729;0.020522;
dual;7600;36430;94729;0.021093;
dual;7600;36430;94729;0.021422;
dual;7600;36430;94729;0.021841;
dual;7600;36430;94729;0.020744;
dual;7600;36430;94729;0.020671;
dual;7700;34400;105019;0.022631;
dual;7700;34400;105019;0.023041;
dual;7700;34400;105019;0.022892;
dual;7700;34400;105019;0.023176;
dual;7700;34400;105019;0.022508;
dual;7700;34400;105019;0.023646;
dual;7700;34400;105019;0.022062;
dual;7700;34400;105019;0.023391;
dual;7700;34400;105019;0.023348;
dual;7700;34400;105019;0.023004;
dual;7800;37272;102861;0.022979;
dual;7800;37272;102861;0.024805;
dual;7800;37272;102861;0.021937;
dual;7800;37272;102861;0.021447;
dual;7800;37272;102861;0.022832;
dual;7800;37272;102861;0.023034;
dual;7800;37272;102861;0.022014;
dual;7800;37272;102861;0.022057;
dual;7800;37272;102861;0.022516;
dual;7800;37272;102861;0.023922;
dual;7900;42579;105534;0.027498;
