name;n;swaps;compares;time;
dual;7900;36243;106887;0,031191;
dual;7900;36243;106887;0,027946;
dual;7900;36243;106887;0,026263;
dual;7900;36243;106887;0,026402;
dual;7900;36243;106887;0,026679;
dual;7900;36243;106887;0,026389;
dual;8000;45887;107134;0,026698;
dual;8000;45887;107134;0,026643;
dual;8000;45887;107134;0,02657;
dual;8000;45887;107134;0,026509;
dual;8000;45887;107134;0,026564;
dual;8000;45887;107134;0,026589;
dual;8000;45887;107134;0,026571;
dual;8000;45887;107134;0,0265;
dual;8000;45887;107134;0,026675;
dual;8000;45887;107134;0,026534;
dual;8100;45315;104808;0,028131;
dual;8100;45315;104808;0,027454;
dual;8100;45315;104808;0,026661;
dual;8100;45315;104808;0,028786;
dual;8100;45315;104808;0,026485;
dual;8100;45315;104808;0,02627;
dual;8100;45315;104808;0,026398;
dual;8100;45315;104808;0,026565;
dual;8100;45315;104808;0,026425;
dual;8100;45315;104808;0,026283;
dual;8200;38558;106272;0,029497;
dual;8200;38558;106272;0,027467;
dual;8200;38558;106272;0,026639;
dual;8200;38558;106272;0,026764;
dual;8200;38558;106272;0,02681;
dual;8200;38558;106272;0,026627;
dual;8200;38558;106272;0,026657;
dual;8200;38558;106272;0,026817;
dual;8200;42819;108873;0,027193;
dual;8200;48830;107175;0,026776;
dual;8300;40385;106988;0,027273;
dual;8300;40385;106988;0,027933;
dual;8300;40385;106988;0,028098;
dual;8300;40385;106988;0,02676;
dual;8300;40385;106988;0,02705;
dual;8300;40385;106988;0,027034;
dual;8300;40385;106988;0,026847;
dual;8300;40385;106988;0,026763;
dual;8300;40385;106988;0,026973;
dual;8300;40385;106988;0,026885;
dual;8400;51382;108193;0,027237;
dual;8400;51382;108193;0,027365;
dual;8400;51382;108193;0,027359;
dual;8400;51382;108193;0,027244;
dual;8400;51382;108193;0,027277;
dual;8400;51382;108193;0,027587;
dual;8400;51382;108193;0,027338;
dual;8400;51382;108193;0,027184;
dual;8400;51382;108193;0,027332;
dual;8400;51382;108193;0,027521;
dual;8500;46850;112692;0,03053;
dual;8500;46850;112692;0,028282;
dual;8500;46850;112692;0,028302;
dual;8500;46850;112692;0,028113;
dual;8500;46850;112692;0,028201;
dual;8500;46850;112692;0,028092;
dual;8500;46850;112692;0,028151;
dual;8500;46850;112692;0,028119;
dual;8500;46850;112692;0,02804;
dual;8500;46850;112692;0,028194;
dual;8600;47891;114381;0,028507;
dual;8600;47891;114381;0,02853;
dual;8600;47891;114381;0,028511;
dual;8600;47891;114381;0,028709;
dual;8600;45257;113852;0,028493;
dual;8600;51702;112124;0,028304;
dual;8600;51702;112124;0,031184;
dual;8600;51702;112124;0,030372;
dual;8600;51702;112124;0,028259;
dual;8600;51702;112124;0,028128;
dual;8700;52407;120085;0,029933;
dual;8700;52407;120085;0,029793;
dual;8700;52407;120085;0,029624;
dual;8700;52407;120085;0,029712;
dual;8700;52407;120085;0,029636;
dual;8700;52407;120085;0,02959;
dual;8700;52407;120085;0,029707;
dual;8700;52407;120085;0,029645;
dual;8700;52407;120085;0,030286;
dual;8700;52407;120085;0,030595;
dual;8800;49607;113496;0,02909;
dual;8800;49607;113496;0,028633;
dual;8800;49607;113496;0,028565;
dual;8800;49607;113496;0,028705;
dual;8800;49607;113496;0,030823;
dual;8800;49607;113496;0,028703;
dual;8800;49607;113496;0,029375;
dual;8800;49607;113496;0,030027;
dual;8800;49607;113496;0,029794;
dual;8800;49607;113496;0,029594;
dual;8900;47373;118366;0,030558;
dual;8900;47373;118366;0,030365;
dual;8900;47373;118366;0,029988;
dual;8900;47373;118366;0,030391;
dual;8900;47373;118366;0,030376;
dual;8900;47373;118366;0,03027;
dual;8900;47373;118366;0,030139;
dual;8900;49022;116505;0,030082;
dual;8900;60415;125936;0,031446;
dual;8900;60415;125936;0,031134;
dual;9000;57649;126039;0,033009;
dual;9000;57649;126039;0,032609;
dual;9000;57649;126039;0,031558;
dual;9000;57649;126039;0,031468;
dual;9000;57649;126039;0,031493;
dual;9000;57649;126039;0,03157;
dual;9000;57649;126039;0,031453;
dual;9000;57649;126039;0,032042;
dual;9000;57649;126039;0,031558;
dual;9000;57649;126039;0,031895;
dual;9100;55781;121431;0,030485;
dual;9100;55781;121431;0,030253;
dual;9100;55781;121431;0,035552;
dual;9100;55781;121431;0,037005;
dual;9100;55781;121431;0,034172;
dual;9100;55781;121431;0,030533;
dual;9100;55781;121431;0,032682;
dual;9100;55781;121431;0,030436;
dual;9100;55781;121431;0,030836;
dual;9100;55781;121431;0,030855;
dual;9200;56925;125823;0,031728;
dual;9200;56925;125823;0,031459;
dual;9200;56925;125823;0,031603;
dual;9200;56925;125823;0,031565;
dual;9200;56925;125823;0,03163;
dual;9200;56925;125823;0,031325;
dual;9200;56925;125823;0,03115;
dual;9200;56925;125823;0,031125;
dual;9200;56925;125823;0,031456;
dual;9200;54506;122680;0,030763;
dual;9300;44984;126078;0,031282;
dual;9300;44984;126078;0,031277;
dual;9300;44984;126078;0,035667;
dual;9300;44984;126078;0,031153;
dual;9300;44984;126078;0,031244;
dual;9300;44984;126078;0,031396;
dual;9300;44984;126078;0,031111;
dual;9300;44984;126078;0,031197;
dual;9300;44984;126078;0,031161;
dual;9300;44984;126078;0,031299;
dual;9400;49752;122262;0,030761;
dual;9400;49752;122262;0,030737;
dual;9400;49752;122262;0,030741;
dual;9400;49752;122262;0,030766;
dual;9400;49752;122262;0,030925;
dual;9400;49752;122262;0,033441;
dual;9400;49752;122262;0,034855;
dual;9400;49752;122262;0,032422;
dual;9400;49752;122262;0,032992;
dual;9400;49752;122262;0,030667;
dual;9500;49524;126580;0,031855;
dual;9500;49524;126580;0,031835;
dual;9500;49524;126580;0,031494;
dual;9500;49524;126580;0,031498;
dual;9500;49524;126580;0,031857;
dual;9500;49524;126580;0,031432;
dual;9500;49524;126580;0,031527;
dual;9500;49524;126580;0,031561;
dual;9500;49524;126580;0,03145;
dual;9500;49524;126580;0,031718;
dual;9600;54718;123018;0,031219;
dual;9600;53404;129313;0,032121;
dual;9600;53404;129313;0,032348;
dual;9600;53404;129313;0,035039;
dual;9600;53404;129313;0,033803;
dual;9600;53404;129313;0,032283;
dual;9600;53404;129313;0,033005;
dual;9600;53404;129313;0,032401;
dual;9600;53404;129313;0,032379;
dual;9600;53404;129313;0,03231;
dual;9700;59890;126315;0,031822;
dual;9700;59890;126315;0,032396;
dual;9700;59890;126315;0,03188;
dual;9700;59890;126315;0,032086;
dual;9700;59890;126315;0,031835;
dual;9700;59890;126315;0,032035;
dual;9700;59890;126315;0,031785;
dual;9700;59890;126315;0,031747;
dual;9700;59890;126315;0,033533;
dual;9700;59890;126315;0,034658;
dual;9800;53889;134643;0,034026;
dual;9800;53889;134643;0,033888;
dual;9800;53889;134643;0,033494;
dual;9800;53889;134643;0,033419;
dual;9800;53889;134643;0,033793;
dual;9800;53889;134643;0,033517;
dual;9800;53889;134643;0,033305;
dual;9800;53889;134643;0,033759;
dual;9800;53889;134643;0,033364;
dual;9800;53889;134643;0,033249;
dual;9900;53305;133273;0,033251;
dual;9900;59464;141555;0,03471;
dual;9900;59464;141555;0,034941;
dual;9900;59464;141555;0,038229;
dual;9900;59464;141555;0,035171;
dual;9900;59464;141555;0,034776;
dual;9900;59464;141555;0,034996;
dual;9900;59464;141555;0,034586;
dual;9900;59464;141555;0,034751;
dual;9900;59464;141555;0,034804;
dual;10000;60613;144188;0,035176;
dual;10000;60613;144188;0,035444;
dual;10000;60613;144188;0,035475;
dual;10000;60613;144188;0,03517;
dual;10000;60613;144188;0,035289;
dual;10000;60613;144188;0,035424;
dual;10000;60613;144188;0,035263;
dual;10000;60613;144188;0,038269;
dual;10000;60613;144188;0,036423;
dual;10000;60613;144188;0,03589;
